"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"SBK","KID","453396","Wilko A2 Vivid Red Card 210gsm","Wilko","42 X 60 X 0.01 CM","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KID","453397","Wilko A2 Vivid Orange Card 210gsm","Wilko","42 X 60 X 0.01 CM","Orange","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KID","453398","Wilko A2 Vivid Yellow Card 210gsm","Wilko","42 X 60 X 0.01 CM","Yellow","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KID","453399","Wilko A2 Vivid Green Card 210gsm","Wilko","42 X 60 X 0.01 CM","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KID","453400","Wilko A2 Vivid Blue Card 210gsm","Wilko","42 X 60 X 0.01 CM","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KID","453628","Wilko Craft Ideas Book","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KID","453629","Wilko Ultimate Grab Bag Assorted","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KID","453630","Wilko Stickers Play Scene Dinosaurs","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KID","453631","Wilko Stickers Play Scene Princesses","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KID","453632","Wilko Tear Off Activity Placemats","Wilko",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KID","453757","Wilko reward Sticker pack","Wilko",NA,"Multi","1000",NA,NA,NA,NA,NA,NA,"3+",NA,1
"SBK","KID","252952","Wilko Functional Value Paint Pallets 8 Colours","Wilko Functional",NA,"Multi","1",NA,NA,NA,NA,NA,NA,"3 Years",NA,1
"SBK","KID","252954","Wilko Functional Paint brushes 2pk","Wilko Functional",NA,"Multi","2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","KID","253457","Wilko A3 Activity Paper 45pk Assorted Colours","Wilko Functional","A3","Multi","50pk",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","KID","253462","Wilko White Paper Roll 5m","Wilko Functional",NA,"White","1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"SBK","KID","253463","Wilko Functional A4 Fluorescent Pad 35 Sheets","Wilko Functional",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","KID","333686","Wilko Functional Colouring Pencils 12pk","Wilko Functional",NA,NA,"12pk",NA,NA,NA,NA,NA,NA,"3 Years",NA,0.93
"SBK","KID","414907","Wilko Functional Crayons 12pk","Wilko Functional",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"SBK","NOT","431999","Nu Era Bright A4 Notebook","NU","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432000","Nu Era Bright A5 Notebook","NU","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432001","Nu Era Bright A4 Study Book","NU","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432002","Nu Era Bright A5 Study Book","NU","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","431964","Nu Elite Prestige A7 PU Notebook","NU ELITE","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","431968","Nu Elite Prestige A5 Wiro Journal","NU ELITE","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","431970","Nu Elite Prestige A6 Wiro Journal","NU ELITE","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","431979","Nu Elite A5 Wiro Kraft Notebook","NU ELITE","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","431980","Nu Elite Kraft A6 Gluebound Notebook","NU ELITE","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","348714","Pukka Half Tone Project Book Lined C B","Pukka Pad","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8625
"SBK","NOT","348715","Pukka Project Book A5 Pink Blue","Pukka Pad","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","NOT","348716","Pukka Pad Half Tone Pad A4 Coral Blue","Pukka Pad","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","348718","Pukka Refill Lined Pad 160 pages A4 C B","Pukka Pad","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8625
"SBK","NOT","432016","Silvine Exercise Book 120 Pages","Silvine","148mmx210mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432017","Silvine A4 Exercise Book 120 Pages","Silvine","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432020","042F Memo Book 72 Pages","Silvine","158mmx99mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","NOT","432022","Silvine A4 Perfecto Notebook 160 Pages","Silvine","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432024","Silvine A5 Perfecto Notebook 160 Pages","Silvine","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432035","Silvine A4 Wirebound PP Cover Notebook","Silvine","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432036","Silvine A5 Wirebound PP Cover Notebook","Silvine","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432037","Silvine A6 Wirebound PP Cover Notebook","Silvine","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","254903","Wilko Project Book with Dividers A4 80gsm 100 Sheets","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","261628","Wilko Reporters Notebook 150 Sheets 80GSM","Wilko","150Sheets",NA,"150s",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","261633","Wilko Squared Paper A4 50 Sheets 80GSM","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","262257","Wilko Wiro Notebook A4 lined 100 Sheets 80GSM","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","262258","Wilko Wirobound Notebook A4 lined 100 Sheets 80GSM","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","262259","Wilko Wiro Notebook Hardback A5 100 Sheets 80GSM","Wilko","A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","262260","Wilko Wiro Notebook Hardback A5 100 Sheets 80GSM","Wilko","A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","262463","Wilko Things To Do Today Pad 115 Sheets 70GSM","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","262803","Wilko Wiro Notebook A4 80 Sheets 80GSM","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","262840","Wilko Wiro Notebook A5 Ruled 80 Sheets 80GSM","Wilko","A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","262842","Wilko Wiro Notebook A6 Ruled 80 Sheets 80GSM","Wilko","A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","317365","Wilko Wiro Notebook A5 Ruled 80 Sheets 80GSM","Wilko","A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","317372","Wilko Ring Bound Index Cards 100 Sheets","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","317374","Wilko Shopping List Lined 100 Sheets 70GSM","Wilko","70gsm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","317392","Wilko Wiro Notebook A4 lined 80 Sheets 80GSM","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","317393","Wilko Wiro Notebook A5 Ruled 80 Sheets 80GSM","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","317395","Wilko Notebook A7 80 Sheets 80GSM","Wilko","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","318092","Wilko Wiro Notebook A4 Ruled 80 Sheets 80GSM","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","318096","Wilko Notebook A5 Ruled 100 Sheets 80GSM","Wilko","A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","318097","Wilko Notebook A6","Wilko","A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","319417","Wilko Notebook A4 lined 100 Sheets 80GSM","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","319418","Wilko Notebook A5 Ruled 100 Sheets 80GSM","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","348710","Wilko Refill Pad A4 Narrow Ruled 80 Sheets 70GSM","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","348711","Wilko Graph Pad A4 50 Sheets 80GSM","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","348725","Wilko Notebook PP Cover Pink A7","Wilko","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","348726","Wilko Notebook PP Cover Pink A6","Wilko","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","348727","Wilko Notebook PP Cover Blue A7","Wilko","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","348728","Wilko Notebook PP Cover Blue A6","Wilko","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","348729","Wilko Project Book Lined A5","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","416975","Wilko A5 PU Journal Square Paper","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","416976","Wilko A5 PU Journal Plain Paper","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432059","Wilko A7 Vibrant Glitter Notebook","Wilko","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432501","Wilko A5 Metallic Notebook","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432502","Wilko A6 Metallic Notebook","Wilko","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432503","Wilko A5 Pastel Casebound Notebook","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432504","Wilko A6 Pastel Casebound Notebook","Wilko","A6",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432505","Wilko A7 Pastel Casebound Notebook","Wilko","A7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432507","Wilko Colourful Exercise Books","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","432508","Wilko A5 Chunky Map Wiro Notebook","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432509","Wilko Refill Pad A4 80GSM","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","432510","Wilko Colour Refill Pad A4","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","439920","Wilko Notebook A4 Hard Back Wiro Lime","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","439922","Wilko Notebook A5 Hard Back Wiro Lime","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","439923","Wilko Notebook A4 Wiro Pp Cover Lime","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","439925","Wilko Notebook A5 Wiro Pp Cover Lime","Wilko","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","53227","Wilko Handy Tablet Pad","Wilko","50Sheets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","94600","Wilko Refill Pad A4 Plain 80 Sheets 70GSM","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","240102","Wilko Functional Reporters Notebook 60 Sheets","Wilko Functional","60Sheets",NA,"60s",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","261624","Wilko Functional Spiral Notebook A4 80 Sheets","Wilko Functional","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","261625","Wilko Functional Spiral Notebook A6 50 Sheets","Wilko Functional","A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"SBK","NOT","432511","Wilko Functional Refill Pad 60GSM","Wilko Functional","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","NOT","433205","Wilko Functional A5 Notebook","Wilko Functional","A5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","431997","NU Era Brights Ringbinder","Nuco","31.5 x 26.8 x 4.0cm","Multi","1","Metal Mechanism, Matt Laminated Cover",NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","OFF","432794","NU Era Brights Lever Arch File","Nuco","31.5 x 30.0 x 7.2cm","Multi","1","Metal Mechanism, Matt Laminated Cover",NA,NA,NA,NA,NA,NA,NA,0.95
"SBK","OFF","319034","Wilko A4 Punched Pockets Clear 50pk","Pukka Pad","A4","Clear","50",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"SBK","OFF","432094","Ringbinder A4 Envy Spine 40 2 Rings","Pukka Pad","31.5x24.6x4.1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"SBK","OFF","432096","Maxi Lever Arch File Envy 2 Rings","Pukka Pad","31.8x 27.8 x 7.3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"SBK","OFF","432030","Silvine Record Cards Multi Colour 6 x 4in 100pk","Silvine","152mmx102mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","432031","Silvine Record Cards White 6 x 4in 100pk","Silvine","152mmx102mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","434314","Silvine Cash Book 72 Pages","Silvine","158mmx99mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","434315","Silvine Duplicate Memo Book","Silvine","102mmx127mm","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","130278","Wilko Raffle and Cloakroom Tickets 1-1000","Wilko","Small",NA,"1000 tickets",NA,NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","131437","Wilko Ringbinder A4 Blue","Wilko","A4","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","131440","Wilko Ringbinder A4 Black","Wilko","A4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","131444","Wilko Ringbinder A4","Wilko","A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","131456","Lever Arch File A4 Teal","Wilko","Lever Arch","Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"SBK","OFF","131458","Wilko Lever Arch File Black","Wilko","Lever Arch",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","131460","Wilko Lever Arch File","Wilko","A4","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","173881","Wilko Rigid Box File Black","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","173882","Wilko Rigid Box File Teal","Wilko","A4","Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","173885","Wilko Box File Pink","Wilko","Box",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","187912","Wilko Expander File with 25 Sections","Wilko","25part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","188682","Wilko Home Box File Expanding A4 Black","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","189251","Wilko Cash Box Assorted 8in","Wilko","Small",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"SBK","OFF","216789","Wilko Magnifying Glass","Wilko","Width 7.5cm / Height 15.5cm","Black",NA,NA,"No",NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261208","Wilko Box File Home 19 Pocket A4 Pink","Wilko","A4","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261299","Wilko Button Wallet 4pk","Wilko","A4","Multi","4",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261300","Wilko Button Wallet Asst A5","Wilko","A5","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","261301","Wilko Button Wallet Assorted Colours 5pk","Wilko","22x12cm","Multi","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261304","Wilko Wallet Folder with Elastic Band A4","Wilko","A4","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","261305","Wilko Folder Document A4 5pk","Wilko","A4","Clear","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261307","Wilko Display Book Asst A4","Wilko","A4","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","261312","Wilko Ringbinder A4 Assorted Colours","Wilko","A4","Multi","1","Plastic",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","261313","Wilko A4 Expanding Box File 13 Pockets","Wilko","A4","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","261316","Wilko Box File A4 with Elastic Corners","Wilko","A4","Multi",NA,NA,"No",NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261322","Wilko Zipper Bag PVC Asst A4","Wilko","A4","Multi",NA,"PVC",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261323","Wilko Envelope Folders Clear A4 5pk","Wilko","A4","Clear","5",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","261324","Wilko Clip Board Asst","Wilko",NA,"Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","261326","Wilko Index Card Holder Assorted Colours","Wilko",NA,"Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","261327","Wilko Document Wallet Cheque Size with 13 Pockets","Wilko",NA,"Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","300201","Wilko Mesh Filing Pen Pot Silver Effect","Wilko",NA,"Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","300202","Wilko Mesh Desk Tidy Filing Silver Effect","Wilko",NA,"Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","300203","Wilko Mesh Magazine Tidy Silver Effect","Wilko",NA,"Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","300204","Wilko Mesh Single In-Tray Silver Effect","Wilko",NA,"Silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","300206","Wilko File Divider A4 12pk","Wilko","A4",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","300213","Wilko Subject Dividers A4 10pk","Wilko","A4","Multi","10",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","319041","Wilko A4 Punched Pockets Extra Strong A4 25pk","Wilko","A4","Clear","25pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","319044","Wilko Zip Bag Clear A4","Wilko","A4","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","319046","Wilko Zippa Bag  A5","Wilko","A5","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","319049","Wilko Zippa Bag A6","Wilko","A6","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","319051","Wilko A4 Suspension Files Orange 5pk","Wilko","A4","Orange","5pk",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","319058","Wilko Home Box File A4 Blue","Wilko","19Pocket","Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","348787","Wilko Clipboard Stripes","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"SBK","OFF","348796","Wilko A4 Punched Pocket Wallet","Wilko","235 x 318 x 10mm",NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","348799","Wilko A4 Document Wallet with Zipper","Wilko","325 x 250 x 26mm","Multi","1","Plastic",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","413589","Wilko Storage Box With Lid Black A4","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","414403","Wilko Storage Box With Lid A4","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","414404","Wilko Storage Box With Lid Teal A4","Wilko","A4",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433509","Wilko Paper Index Box White","Wilko","35 x 40 x 20mm","White","12","Metal And Wire",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","433510","Wilko Paper Intray White","Wilko",NA,"White","1","Metal And Wire",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433511","Wilko Rose Golden In-Tray","Wilko",NA,NA,"1","Metal",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433512","Wilko Rose Golden Desk Tidy","Wilko",NA,NA,"1","Metal",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433513","Wilko Rose Golden Magazine Tidy","Wilko",NA,NA,"1","Metal",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433515","Wilko Rose Golden Pen Pot","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"SBK","OFF","433520","Wilko White Linen Effect Ringbinder","Wilko",NA,"White","1","Paper, Matel wiro",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433521","Wilko White Linen Effect Lever Arch","Wilko",NA,"White","1","Metal And Wire",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433523","Wilko White Linen Effect Storage Box and Lid","Wilko","38.0X50.0X19.0cm","White","4","Paper, Matel wiro",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","433525","Wilko White Linen Effect Expandable Home Box File","Wilko",NA,"White","1","Paper, Matel wiro",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433531","Wilko Touch Mesh Zipper Pouch Assorted 2pk","Wilko","Assorted","White","2","Plastic",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","433532","Wilko Paper 2 Drawer Mini Stack Black","Wilko",NA,"Black","1","Paper, metal",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433533","Wilko Paper 2 Drawer Desk Organiser Black","Wilko",NA,"Black","1","Paper, metal",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433537","Wilko Ringbinder A5","Wilko",NA,"Black","1","Paper, metal, plastic",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","433538","Wilko Bamboo In-Tray","Wilko",NA,NA,"1","Bamboo",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433539","Wilko Bamboo Memo Box with Phone Holder","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"SBK","OFF","433540","Wilko Bamboo Pen Pot","Wilko",NA,NA,"1","Bamboo",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433541","Wilko Bamboo Magazine Tidy","Wilko",NA,NA,"1","Bamboo",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","433542","Wilko Small Mesh Metal Storage Box","Wilko",NA,"Silver","1","Metal",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","439927","Wilko Storage Box With Lid A4 Purple","Wilko",NA,"Purple","1","Paper, Metal",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","439928","Wilko Storage Box With Lid A4 Lime","Wilko",NA,"Green","1","Paper, metal",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"SBK","OFF","439929","Wilko Home Box File A4 Purple","Wilko","35.5x12.5x25cm","Purple","1","paper",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","439930","Wilko Home Box File A4 Lime","Wilko","35.5x12.5x25cm","Green","1","paper",NA,NA,NA,NA,NA,NA,NA,1
"SBK","OFF","440526","Wilko Lever Arch File A4 Lime","Wilko","Lever Arch A4 Lime 28.5x7x31.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","440527","Wilko Lever Arch File A4 Purple","Wilko","28.5x7x31.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","440528","Wilko Box File A4 Lime","Wilko","24.5x7x36.8",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","440530","Wilko Ringbinder A4 Lime","Wilko","24.5x4x31.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","440531","Wilko Ringbinder A4 Purple","Wilko","24.5x4x31.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"SBK","OFF","130606","Document Wallets Assorted Colours 5pk","Wilko Functional","A4","Multi","5",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"SBK","PAR","441376","Avengers Plates 23cm 8pk","Avengers",NA,"Black","8",NA,NA,NA,NA,NA,NA,"3 To 18",NA,0.941666666666667
"SBK","PAR","441377","Avengers Plastic Cups 8pk","Avengers",NA,"Black","8",NA,NA,NA,NA,NA,NA,"3 To 18",NA,0.941666666666667
"SBK","PAR","441378","Avengers Napkins 20pk","Avengers",NA,"Black","20",NA,NA,NA,NA,NA,NA,"3 To 18",NA,0.941666666666667
