"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Model Number","DQ Score"
"HOM","FUR","440465","Jupiter Triple Sleeper Antique pine","Jupiter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440466","Jupiter Triple Sleeper White","Jupiter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","ck00013","Clovelly Large Bookcase Rustic Oak","Kingston Furniture","Large","Wood",NA,"MDF , Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00014","Clovelly Large Side board Rustic Oak","Kingston Furniture","Large","Wood",NA,"MDF , Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00015","Clovelly Compact Side board Rustic Oak","Kingston Furniture",NA,"Wood",NA,"MDF , Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00016","Clovelly Long Entertainment Unit","Kingston Furniture",NA,"Wood",NA,"MDF , Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00017","Clovelly Coffee Table Rustic Oak","Kingston Furniture",NA,"Wood",NA,"MDF , Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00018","Clovelly Large Bookcase Vanilla","Kingston Furniture",NA,"Wood",NA,"MDF , Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00019","Clovelly Large Side board Vanilla","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00020","Clovelly Compact Side board","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00021","Clovelly Long Entertainment Unit","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00022","Clovelly Coffee Table Vanilla","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00023","Penrose 3 Door Glass Display Unit Oak","Kingston Furniture","3 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00024","Penrose 2 Door Glass Display Unit Oak","Kingston Furniture","2 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00026","Penrose 2 Door 3 Drawer Sideboard Oak","Kingston Furniture","2 Door, 3 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00027","Penrose 2 Door Side board Oak","Kingston Furniture","2 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00028","Penrose Corner TV Unit Oak","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00029","Penrose Long Enter tainment Unit Oak","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00030","Penrose Storage Coffee Table Oak","Kingston Furniture",NA,"Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00039","Clovelly 4 Door Centre Mirror Wardrobe","Kingston Furniture","4 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00040","Clovelly 3 Door Centre Mirror Wardrobe Dark Wood","Kingston Furniture","3 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00041","Clovelly 2 Door Wardrobe Rustic Oak","Kingston Furniture","2 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00042","Clovelly 2 Door 1 Drawer Wardrobe Dark Wood","Kingston Furniture","2 Door, 1 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00043","Clovelly 5 Drawer Large Chest Rustic Oak","Kingston Furniture","5 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00044","Clovelly 6 Drawer Chest Rustic Oak","Kingston Furniture","6 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00045","Clovelly 3 Drawer Large Chest Rustic Oak","Kingston Furniture","3 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00046","Clovelly 3 Drawer Narrow Chest","Kingston Furniture","3 Drawer","Wood",NA,NA,"No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00047","Clovelly 4 Door Centre Mirror Wardrobe","Kingston Furniture","4 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00048","Clovelly 3 Door Centre Mirror Wardrobe","Kingston Furniture","3 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00049","Clovelly 2 Door Wardrobe","Kingston Furniture","2 Door","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00050","Clovelly 2 Door 1 Drawer Wardrobe","Kingston Furniture","2 Door, 1 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00051","Clovelly 5 Drawer Chest","Kingston Furniture","5 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00052","Clovelly 6 Drawer Chest","Kingston Furniture","6 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00053","Clovelly 3 Drawer Large Chest","Kingston Furniture","3 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","ck00054","Clovelly 3 Drawer Narrow Chest","Kingston Furniture","3 Drawer","Wood",NA,"MDF, Chipboard","No",NA,NA,NA,NA,NA,0.95
"HOM","FUR","p100124","Boston-Lyon Bedside Chest 2 Drawers","Lyon",NA,"Wood",NA,"Ash Veneer Top and Plywood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200122","Boston-Lyon Wardrobe White + Ash 1 Door","Lyon",NA,"Wood",NA,"Ash Veneer Top and Plywood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440454","Merlin Storage Stool Black","Merlin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440455","Merlin Storage Stool Blue","Merlin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440456","Merlin Storage Stool Pink","Merlin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440457","Merlin Storage Stool White","Merlin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440352","Monza Coffee Table Oak Effect","Monza","100cm x 60cm X 46cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440353","Monza Dining Set Oak Effect","Monza","60cm x 40cm x 45cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440354","Monza Dining Chairs Set of 2 Brown","Monza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440355","Monza Lamp Table Oak Effect","Monza","60cm x 40cm x 45cm","Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440356","Monza Nest of 2 Tables Oak Effect","Monza",NA,"Wood",NA,NA,"Yes",NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440448","Moran Girls Bed 3ft Pink","Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","p100126","Boston-Lyon Bed Single","New Boston","Single","Wood",NA,"Ash Veneer","Yes",NA,NA,NA,NA,NA,0.95
"HOM","FUR","p100128","Boston-Lyon Bed Kingsize","New Boston","Kingsize","Wood",NA,"Ash Veneer","Yes",NA,NA,NA,NA,NA,0.95
"HOM","FUR","p200020","Oakridge 3 + 2 Drawer Chest","Oakleigh","5 Drawer","Wood",NA,"Oak Finish","Yes",NA,NA,NA,NA,NA,0.95
"HOM","FUR","p200036","Oakridge 2 Door Wardrobe","Oakleigh",NA,"Wood",NA,"Oak Finish","Yes",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448021","Marbella 2 Door 2 Drawer Wardrobe White","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448022","Marbella 2 Door Midi Wardrobe White","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448023","Marbella 2 Door Wardrobe White","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448024","Marbella 3 Drawer Chest Of Drawers White","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448025","Marbella 3 Drawer Bedside Cabinet White","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448026","Marbella 4 Drawer Chest Of Drawers White","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448027","Marbella 4 Drawer Deep Chest of Drawers White","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448028","Marbella 5 Drawer Chest Of Drawers White","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448029","Marbella 6 Drawer Midi Chest Of Drawers White","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448030","Marbella Blanket Box White","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.85
"HOM","FUR","448031","Marbella Childs Wardrobe White","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448032","Marbella 6 Drawer Kneehole Vanity White","Other","H 79.5cm x W 127.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448033","Marbella Large Mirror White","Other","H 49cm x W 74.5cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448034","Marbella Sliding Wardrobe White","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448035","Marbella Small Mirror White","Other","H 50.5cm x W 48cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448036","Marbella Stool White","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF, glass","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448037","Marbella 3 Drawer Vanity White","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448038","Cadiz 2 Drawer Bedside Cabinet White","Other","H 50.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448039","Cadiz 2 Door 2 Drawer Wardrobe White","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448040","Cadiz 2 Door Midi Wardrobe White","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448041","Cadiz 2 Door Wardrobe White","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448042","Cadiz 3 Drawer Chest Of Drawers White","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448043","Cadiz 3 Drawer Bedside Cabinet White","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448044","Cadiz 4 Drawer Chest Of Drawers White","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448045","Cadiz 4 Drawer Deep Chest of Drawers White","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448046","Cadiz 5 Drawer Chest Of Drawers White","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448047","Cadiz 6 Drawer Midi Chest Of Drawers White","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448048","Cadiz Blanket Box White","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.85
"HOM","FUR","448049","Cadiz 6 Drawer Kneehole Vanity White","Other","H 79.5cm x W 127.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448050","Cadiz Large Mirror White","Other","H 49cm x W 74.5cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448051","Cadiz Sliding Wardrobe White","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448052","Cadiz Small Mirror White","Other","H 50.5cm x W 48cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448053","Cadiz Stool White","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448054","Cadiz 3 Drawer Vanity White","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448055","Altea 2 Drawer Bedside Cabinet White","Other","H 50.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448056","Altea 2 Door 2 Drawer Wardrobe White","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448057","Altea 2 Door Midi Wardrobe White","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448058","Altea 2 Door Wardrobe White","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448059","Altea 3 Drawer Chest Of Drawers White","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448060","Altea 3 Drawer Bedside Cabinet White","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448061","Altea 4 Drawer Chest Of Drawers White","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448062","Altea 4 Drawer Deep Chest of Drawers White","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448063","Altea 5 Drawer Chest Of Drawers White","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448064","Altea 6 Drawer Midi Chest Of Drawers White","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448065","Altea Blanket Box White","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.85
"HOM","FUR","448066","Altea Childs White Wardrobe","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448067","Altea 6 Drawer Kneehole Vanity White","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448068","Altea Large Mirror White","Other","H 50.5cm x W 39.5cm x D 41.5cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448069","Altea Sliding Wardrobe White","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448070","Altea Small Mirror White","Other","H 50.5cm x W 48cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448071","Altea Stool White","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448072","Altea 3 Drawer Vanity White","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448073","Javea 2 Drawer Bedside Cabinet Grey","Other","H 50.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448074","Javea 2 Door 2 Drawer Wardrobe Grey","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448075","Javea 2 Door Midi Wardrobe Grey","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448076","Javea 2 Door Wardrobe Grey","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448077","Javea 3 Drawer Chest Of Drawers Grey","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448078","Javea 3 Drawer Bedside Cabinet Grey","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448079","Javea 4 Drawer Chest Of Drawers Grey","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448080","Javea 4 Drawer Deep Chest of Drawers Grey","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448081","Javea 5 Drawer Chest Of Drawers Grey","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448082","Javea 6 Drawer Midi Chest Of Drawers Grey","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448083","Javea Blanket Box Grey","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.85
"HOM","FUR","448084","Javea Childs Wardrobe Grey","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448085","Javea 6 Drawer Kneehole Vanity Grey","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448086","Javea Large Mirror Grey","Other","H 49cm x W 74.5cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448087","Javea Sliding Wardrobe Grey","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF, glass","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448088","Javea Small Mirror Grey","Other","H 50.5cm x W 48cm x D 14cm",NA,NA,"MDF, glass","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448089","Javea Stool Grey","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448090","Javea 3 Drawer Vanity Grey","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448091","Valencia 2 Drawer Cream Bedside Cabinet","Other","H 50.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448092","Valencia 2 Door 2 Drawer Cream Wardrobe","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448093","Valencia 2 Door Midi Cream Wardrobe","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448094","Valencia 2 Door Cream Wardrobe","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448095","Valencia 3 Drawer Cream Chest Of Drawers","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448096","Valencia 3 Drawer Bedside Cream Cabinet","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448097","Valencia 4 Drawer Cream Chest Of Drawers","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448098","Valencia 4 Drawer Cream Deep Chest of Drawers","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448099","Valencia 5 Drawer Cream Chest Of Drawers","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448100","Valencia 6 Drawer Midi Cream Chest Of Drawers","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448101","Valencia Cream Blanket Box","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,NA,NA,NA,NA,0.85
"HOM","FUR","448102","Valencia Childs Cream Wardrobe","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448103","Valencia 6 Drawer Kneehole Cream Vanity","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448104","Valencia Large Mirror Cream","Other","H 49cm x W 74.5cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448105","Valencia Sliding Cream Wardrobe","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448106","Valencia Small Mirror Cream","Other","H 50.5cm x W 48cm x D 14cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","448107","Valencia Cream Stool","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448108","Valencia 3 Drawer Cream Vanity","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","440364","Paulo 1 Drawer Bookcase Pine","Paulo","87cm x 28.5cm x 120cm",NA,"1",NA,"Yes",NA,NA,NA,NA,NA,0.86875
"HOM","FUR","440365","Paulo 2 door 2 Drawer Sideboard Pine","Paulo","1020 x 465 x 830",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440366","Paulo Coffee Table Pine","Paulo","100cm x 60cm x 45.5cm",NA,NA,NA,"Yes",NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440368","Paulo TV Unit Pine","Paulo","107cm x 44.5cm x 52cm",NA,NA,NA,"Yes",NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440369","Paulo Lamp Table Pine","Paulo","56cm x 56cm x 54cm",NA,NA,NA,"Yes",NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","440370","Paulo Nest of 2 Tables Pine","Paulo","table 1 66x43.5x54cm / table 2, 45x36x41.5cm",NA,NA,"Wood","Yes",NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440449","Rennie Boys Bed 3ft Blue","Rennie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440471","Regal Cheval Mirror Antique Pine","Seconique","59 x 51.5 x 150cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","440472","Regal Cheval Mirror White","Seconique","59 x 51.5 x 150cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","440473","Regal Dressing Table Mirror White","Seconique","48 x 12 x 57cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.88
"HOM","FUR","p200017","Soho Dining Set Oak","Soho","T 75cm, C 85x47x51cm","Wood",NA,"Oak Veneer","Yes",NA,NA,NA,NA,NA,1
"HOM","FUR","p200018","Soho Dining Set White","Soho","T 75cm, C 85x47x51cm","White",NA,"Wood","Yes",NA,NA,NA,NA,NA,1
"HOM","FUR","440450","Turin Day Bed 3ft Black","Turin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440451","Turin Day Bed 3ft Cream","Turin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440467","Ville High End Single Bed Frame Antique Pine","Ville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440468","Ville High End Single Bed Frame White","Ville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440469","Ville High End Double Bed Frame White","Ville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","440470","Ville High End Double Bed Frame Antique Pine","Ville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"HOM","FUR","p200147","Vogue Sofa White","Vogue","B 39x110x185cm, S 93x55x185cm","White",NA,"Faux Leather","Yes",NA,NA,NA,NA,NA,0.95
"HOM","FUR","298650","Wilko Oslo 4 Cube Unit Oak Effect","Wilko","Single","Wood","1pcs","MDF","Yes",NA,"N/A","N/A","N/A",NA,0.65
