"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"KIT","ELE","439563","Tower Spice Grinder Chopper T12009","Tower","550ml","Black",NA,NA,NA,NA,NA,"550ml",NA,NA,"T12009",0.95
"KIT","ELE","439564","Tower 2in1 Masher and Blender T12015","Tower",NA,"Black",NA,NA,NA,NA,"400w",NA,NA,NA,"T12015",0.9
"KIT","ELE","439565","Tower Stainless Steel Hand Mixer 300W T12016","Tower",NA,"Metal",NA,NA,NA,NA,"300W",NA,NA,NA,"T12016",0.9
"KIT","ELE","439567","Tower Vitablend Pro Red T12020R","Tower",NA,"Red",NA,NA,NA,NA,"1200w",NA,NA,NA,"T12020R",0.9
"KIT","ELE","439569","Tower 8in1 Multi Cooker T14003","Tower",NA,"Black",NA,NA,NA,NA,"1300w",NA,NA,NA,"T14003",0.941666666666667
"KIT","ELE","439572","Tower Mini Oven 23L T14012","Tower","23L","Black",NA,NA,NA,NA,"1500w",NA,NA,NA,"T14012",1
"KIT","ELE","439574","Tower Cerastone Ceramic Raclette T14016","Tower",NA,"Grey",NA,NA,NA,NA,NA,NA,NA,NA,"T14016",0.883333333333333
"KIT","ELE","439576","Tower Pressure Cooker 5L T16001","Tower","5L","Metal",NA,NA,NA,NA,"900w",NA,NA,NA,"T16004",1
"KIT","ELE","439577","Digital Pressure Cooker 6L T16005","Tower","5L","Metal",NA,NA,NA,NA,"1100w",NA,NA,NA,"T16005",0.95
"KIT","ELE","439580","Digital Smoker 6L T16008","Tower","6L","Metal",NA,NA,NA,NA,"1000w",NA,NA,NA,"T16008",0.95
"KIT","ELE","439581","Tower Easy Clean Deep Fryer 3L T17002","Tower","3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T17002",0.93
"KIT","ELE","439584","Tower 2in1 Food Processor T18002","Tower",NA,"Grey",NA,NA,NA,NA,"500w",NA,NA,NA,"T18002",0.9
"KIT","ELE","439587","Tower 2 Slice Toaster T20004","Tower","2 Slice","Metal",NA,NA,NA,NA,NA,NA,NA,NA,"T20004",0.941666666666667
"KIT","ELE","439588","Manual Microwave 800W T24001","Tower",NA,"Silver",NA,NA,NA,NA,"800W",NA,NA,NA,"T24001",0.891666666666667
"KIT","ELE","439589","Tower 3in1 Sandwich Toaster T27008","Tower",NA,"Grey",NA,NA,NA,NA,"750w",NA,NA,NA,"T27008",0.941666666666667
"KIT","ELE","439590","Ceramic Health Grill & Griddle T27009","Tower",NA,"White",NA,NA,NA,NA,"1000w",NA,NA,NA,"T27009",0.891666666666667
"KIT","ELE","439591","Tower 4 Slice Stainless Steel Sandwich MakerT27010","Tower","4 Slice","Metal",NA,NA,NA,NA,NA,NA,NA,NA,"T27010",0.941666666666667
"KIT","ELE","448397","Tower 3 Tier Electric Steamer 5L T21001","Tower","3 Tier","Black",NA,NA,NA,NA,NA,NA,NA,NA,"T21001",0.941666666666667
"KIT","ELE","448405","Tower Linear Kettle Stainless Steel 1.7L T10009","Tower","1.7L","Metal",NA,NA,NA,NA,"3000W",NA,NA,NA,"T10009",1
"KIT","ELE","448406","Tower 1.7L Jug Kettle T10011","Tower","1.7L","Black",NA,NA,NA,NA,"2200W",NA,NA,NA,"T10011",1
"KIT","ELE","448407","Tower GlutenFree Digital Bread Maker T11001","Tower","1L","Black",NA,NA,NA,NA,"650W",NA,NA,NA,"T11001",1
"KIT","ELE","448412","Tower Stick Blender 300W","Tower",NA,"Black",NA,NA,NA,NA,"300w",NA,NA,NA,"T12014",0.9
"KIT","ELE","448413","Tower 1.7L Glass Soup Maker T12019","Tower","1.7L","Black",NA,NA,NA,NA,"800W","1.7",NA,NA,"T12019",1
"KIT","ELE","448414","Tower Xtreme Pro T12020C","Tower","1000W","Cream",NA,NA,NA,NA,"1200W",NA,NA,NA,"T12020C",0.95
"KIT","ELE","448415","Tower Xtreme Pro T12020GM","Tower","1200W","Grey",NA,NA,NA,NA,"1200W",NA,NA,NA,"T12020GM",0.9
"KIT","ELE","448422","Tower Reversible Health Grill and Oven T14009","Tower","2000W","Black",NA,NA,NA,NA,"2000W",NA,NA,NA,"T14009",0.95
"KIT","ELE","448425","Tower Cerastone Reversible Grill T14019","Tower",NA,"Black",NA,NA,NA,NA,"1600W",NA,NA,NA,"T14019",0.891666666666667
"KIT","ELE","448431","Tower Deep Fryer 2L T17001","Tower","2L",NA,NA,NA,NA,NA,"2L",NA,NA,NA,"T17001",1
"KIT","ELE","448433","Tower Air Fryer 3.2L T17005","Tower",NA,NA,NA,NA,NA,NA,"1350W",NA,NA,NA,"T17005",0.93
"KIT","ELE","448438","Tower Stainless Steel Meat Grinder T19005","Tower",NA,"Black",NA,NA,NA,NA,"500W",NA,NA,NA,"T19005",0.9
"KIT","ELE","448440","Tower Electric Knife Sharpener T19008","Tower",NA,"Black","1",NA,NA,NA,"60W",NA,NA,NA,NA,0.941666666666667
"KIT","ELE","448441","Tower Egg Cooker and Poacher T19010","Tower",NA,"Black",NA,NA,NA,NA,"360W",NA,NA,NA,"T19010",0.941666666666667
"KIT","ELE","448443","Tower Hand Mixer 200W T19012","Tower","200W","Black",NA,NA,NA,NA,"200W",NA,NA,NA,"T19012",0.95
"KIT","ELE","448444","Tower Electric Spiralizer T19014","Tower",NA,"Green",NA,NA,NA,NA,"100W",NA,NA,NA,"T19014",0.9
"KIT","ELE","448445","Tower 2 Slice Linear Toaster T20007","Tower",NA,"Black",NA,NA,NA,NA,NA,NA,NA,NA,"T20007",0.883333333333333
"KIT","ELE","448446","Tower 4 Slice Linear Toaster T20008","Tower",NA,"Black",NA,NA,NA,NA,"1600W",NA,NA,NA,"T20008",0.941666666666667
"KIT","ELE","448452","Tower Digital Microwave 800W T24007","Tower",NA,"Black",NA,NA,NA,NA,"800W",NA,NA,NA,"T24007",0.941666666666667
"KIT","ELE","448453","Tower Digital Microwave Black 800W T24008","Tower",NA,"Black",NA,NA,NA,NA,"800W",NA,NA,NA,"T24008",0.941666666666667
"KIT","ELE","448454","Tower 800W Microwave T24009","Tower",NA,"Black","1","Aluminium","No",NA,"800W",NA,NA,NA,"T24009",0.65
"KIT","ELE","448457","Tower 23L 900W Microwave T24011","Tower",NA,"Black",NA,NA,NA,NA,"900W",NA,NA,NA,"T24011",0.941666666666667
"KIT","ELE","448458","Tower Digital Panini Grill T27007","Tower",NA,"Silver",NA,NA,NA,NA,"1800W",NA,NA,NA,"T27007",0.941666666666667
"KIT","ELE","448459","Tower Health Grill T27011","Tower",NA,"Silver",NA,NA,NA,NA,"2000W",NA,NA,NA,"T27011",0.941666666666667
"KIT","ELE","448460","Tower Deep Fill Sandwich Maker T27013","Tower",NA,"Black","1","Cerastone ceramic plates","No",NA,"900W",NA,NA,NA,"T27013",0.65
"KIT","ELE","316166","Wilko Stainless Steel Oval Slow Cooker 6L","Wilko","6L","Multi",NA,NA,NA,NA,"Mains",NA,NA,NA,NA,0.941666666666667
"KIT","ELE","316219","Wilko Toaster 2 Slice Black","Wilko","2 Slice","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","ELE","316220","Wilko Toaster 2 Slice Red","Wilko","2 Slice","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","ELE","316227","Wilko Hand Blender Set","Wilko","500ml  Bowl, 700ml Cup","Black",NA,NA,NA,NA,"300W",NA,NA,NA,NA,0.9
"KIT","ELE","316233","Wilko Sandwich Toaster 4 Slice Black","Wilko","4 Slice","Black",NA,NA,NA,NA,"700W",NA,NA,NA,"ST1008",1
"KIT","ELE","318682","Wilko Deep Fat Fryer Robust Stainless Steel 0.9L","Wilko","900ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","ELE","318683","Wilko Deep Fat Fryer Robust Stainless Steel 3L","Wilko","3l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"KIT","ELE","328519","Wilko Toaster 4 Slice","Wilko","4 Slice","Metal",NA,NA,NA,NA,"Mains",NA,NA,NA,NA,0.941666666666667
"KIT","ELE","328557","Wilko Colourplay Microwave Purple 20L","Wilko","20L","Purple",NA,NA,NA,NA,"Mains",NA,NA,NA,"20UX79-L",1
"KIT","ELE","328559","Wilko Colourplay Microwave Red 20L","Wilko","20L","Red",NA,NA,NA,NA,"Mains",NA,NA,NA,"20UX79-L",1
"KIT","ELE","328563","Wilko Toaster 2 Slice Purple","Wilko","2 Slice","Purple","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","403946","Wilko Colourplay Microwave Black 20L","Wilko","20L","Black",NA,NA,NA,NA,"800W",NA,NA,NA,"20UX79V-L8",1
"KIT","ELE","406641","Wilko Rice Cooker 1.8L","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667
"KIT","ELE","414221","Wilko Health Grill","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667
"KIT","ELE","414227","Wilko Blend and Go Blender","Wilko",NA,NA,NA,NA,NA,NA,"220-240V 50Hz 300W","600ml",NA,NA,"BL9316A-GS",0.9
"KIT","ELE","414305","Wilko Colourplay Microwave Cream 20L","Wilko","20L",NA,NA,NA,NA,NA,"800W",NA,NA,NA,"20UX79LC",0.941666666666667
"KIT","ELE","414306","Wilko Microwave Silver 20L","Wilko","20L","Silver",NA,NA,NA,NA,"800W",NA,NA,NA,"20UX79LS",1
"KIT","ELE","418911","Wilko Colourplay Kettle Black","Wilko",NA,NA,NA,NA,NA,NA,"3KW",NA,NA,NA,NA,0.825
"KIT","ELE","418912","Wilko Colourplay Kettle Red","Wilko",NA,NA,NA,NA,NA,NA,"3KW",NA,NA,NA,NA,0.825
"KIT","ELE","418913","Wilko Colourplay Kettle Purple","Wilko",NA,NA,NA,NA,NA,NA,"3KW",NA,NA,NA,NA,0.825
"KIT","ELE","434822","Wilko Power Blender Plus 1000W","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"KIT","ELE","434826","Wilko Panini Maker","Wilko",NA,NA,NA,NA,NA,NA,"900, 1080W",NA,NA,NA,"S-6155",0.883333333333333
"KIT","ELE","435727","Wilko Multicooker","Wilko",NA,NA,NA,NA,NA,NA,"900w",NA,NA,NA,"MPR50108A",0.883333333333333
"KIT","ELE","435827","Wilko Double Electric Hob","Wilko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667
"KIT","ELE","445306","Wilko Air Fryer with Removable Basket 4L","Wilko","31cmx28.5cmx33.5cm",NA,NA,NA,NA,NA,"1200-1400w",NA,NA,NA,"AFM06",1
"KIT","ELE","452988","Wilko Copper Effect Microwave 20L","Wilko","20L","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","452989","Wilko Kettle Ribbed Deisgn Silver 1.7L","Wilko","1.7L","Silver",NA,NA,NA,NA,"3000W",NA,NA,NA,"WK8331H-ribbed",1
"KIT","ELE","452990","Wilko 2 Slice Toaster Stainless Steel RibbedDesign","Wilko","2 Slice","Silver",NA,NA,NA,NA,"860/1050W",NA,NA,NA,"T386-RIBBED",1
"KIT","ELE","452991","Wilko Hand Blender Set Stainless SteelRibbed Design","Wilko","600W","Silver",NA,NA,NA,NA,"600W",NA,NA,NA,"HB952SSH-RIBBED",0.95
"KIT","ELE","452992","Wilko Hand Mixer Set Ribbed Silver Design","Wilko","350W","Silver",NA,NA,NA,NA,"350W",NA,NA,NA,"HM733S-1-ribbed",0.95
"KIT","ELE","452993","Wilko Table Blender Set Stainless Steel RibbedDesign","Wilko","500W",NA,NA,NA,NA,NA,"500W","1.5L",NA,NA,"UM1036S-RIBBED",0.95
"KIT","ELE","452994","Wilko Kettle Dome Stainless Steel 1.7L","Wilko","1.7L","Silver",NA,NA,NA,NA,"2550-3000W",NA,NA,NA,"WK8213NAH-Stamped",1
"KIT","ELE","452995","Wilko Copper Effect Hand Blender Se","Wilko","600W","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","452996","Wilko Copper Effect Hand Mixer","Wilko","350W","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","452997","Wilko Copper Effect Table Blender","Wilko","500W","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","453821","Wilko Copper Effect Cylinder Kettle 1.7L","Wilko","1.7L","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","453822","Wilko Copper Effect 2 Slice Toaster","Wilko","2 Slice","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","ELE","228906","Wilko Functional Hand Blender 2 Speed","Wilko Functional","175w-200w","White",NA,NA,NA,NA,"Mains",NA,NA,NA,NA,0.9
"KIT","ELE","228910","Everday Value Hand Mixer White","Wilko Functional",NA,"White",NA,NA,NA,NA,"Mains",NA,NA,NA,NA,0.8
"KIT","ELE","316165","Wilko Functional Slow Cooker 1.5L","Wilko Functional","1.5L","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","ELE","316169","Wilko Functional Cordless Kettle White 1.7L","Wilko Functional","1.7L","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","ELE","316232","Wilko Functional 2 Slice Toaster White","Wilko Functional","2 Slice","White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"KIT","FAB","309563","D-C-Fix Deco Non-Slip Mat Beige 30cm x 1.5m336.3029","D-C-Fix","30cm x 1.5m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309564","D-C-Fix Deco Non-Slip Liner Black 30cm x 1.5m 336-3027","D-C-Fix","30x150cm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309568","D-C-Fix Original Metallic Deco Self-Adhesive FilmSilver Effect 45cm x 1.5m 347-0003","D-C-Fix","45cm x 1.5m","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309570","D-C-Fix Original Gingham Deco Self-Adhesive FilmBlue 45cm x 2m 346-0290","D-C-Fix","45cm x 2m","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309571","D-C-Fix Original Baroque Deco Self-Adhesive FilmBlack/White 45cm x 2m 346-0497","D-C-Fix","45cm x 2m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309578","D-C-Fix Original Deco Self-Adhesive Film VelourBlack 45xm x 1m 348-0005","D-C-Fix","45cm x 1m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309579","D-C-Fix Original Deco Self-Adhesive Film Velour Green 45cm x 1m 348-0003","D-C-Fix","45cm x 1m","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309580","D-C-Fix Original Self-Adhesive Film Matt White 45cm x 2m 346-0497","D-C-Fix","45cm x 2m","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309581","D-C-Fix Original Matt Deco Self-Adhesive Film Black 45cm x 2m 346-0002","D-C-Fix","45cm x 2m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309582","D-C-Fix Original Glossy Deco Self-Adhesive Film Magenta 45cm x 2m 346-0504","D-C-Fix","45cm x 2m","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309583","D-C-Fix Original Glossy Deco Self-Adhesive FilmAqua 45cm x 2m 346-0506","D-C-Fix","45cm x 2m","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309584","D-C-Fix Original Matt Deco Self-Adhesive Film Red45cm x 2m 346-0007","D-C-Fix","45cm x 2m","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309585","D-C-Fix Original Glass Self-Adhesive Film Clear 45cm x 2m 346-0013","D-C-Fix","45cm x 2m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309586","D-C-Fix Original Sabbia Deco Self-Adhesive Film Beige 45cm x 2m 346-0280","D-C-Fix","45cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309587","D-C-Fix Original Sabbia Deco Self-Adhesive Film Grey 45cm x 2m 346-0223","D-C-Fix","45cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309588","D-C-Fix Original Butchers Block Deco Self-AdhesiveFilm Beech Effect 45cm x 2m 346-0168","D-C-Fix","45cm x 2m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309590","D-C-Fix Original Fontana Deco Self-Adhesive Film Beige 45cm x 2m 346-0099","D-C-Fix","45cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309591","D-C-Fix Original Granada Deco Self-Adhesive Film Multi 45cm x 2m 346-0531","D-C-Fix","45cm x 2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309593","D-C-Fix Original Marmi Deco Self-Adhesive Film Grey 45cm x 2m 346- 0306","D-C-Fix","45cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309596","D-C-Fix Original Glass Film 67.5cm x 1.5m 338-8011","D-C-Fix","67.5cm x 1.5m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309597","D-C-Fix Original Glass Film 67.5cm x 1.5m 338-8011","D-C-Fix","67.5cm x 1.5m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309598","D-C-Fix Original Bamboo Glass Film 67.5cm x 1.5m346-8023","D-C-Fix","67.5cm x 1.5m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309599","D-C-Fix Original Glass Self-Adhesive Film Spring Clear 67.5cm x 1.5cm 346-8027","D-C-Fix","67.5cm x 1.5m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309601","D-C-Fix Original Tara Glass Self-Adhesive Film Clear 67.5cm x 2m 346-8076","D-C-Fix","67.5cm x 2m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309602","D-C-Fix Original Milky Glass Self-Adhesive Foil Clear 67.5cm x 2m 346-8052","D-C-Fix","67.5cm x 2m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309603","D-C-Fix Original Spring Glass Self-Adhesive FilmClear 67.5cm x 2m 346-8355","D-C-Fix","67.5cm x 2m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309604","D-C-Fix Original Trophen Glass Self-Adhesive FilmBlue 67.5cm x 2m 346-8246","D-C-Fix","67.5cm x 2m","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309605","D-C-Fix Original Glass Self-Adhesive Film Snow Clear 67.5cm x 2m 346-8011","D-C-Fix","67.5cm x 2m","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309607","D-C-Fix Original Deco Self-Adhesive Film Granite Grey 67.5cm x 2m 346-8049","D-C-Fix","67.5cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309608","D-C-Fix Original Deco Self-Adhesive Film Granite Beige 7.5cm x 2m 346-8050","D-C-Fix","67.5cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309609","D-C-Fix Original Deco Self-Adhesive Film Glossy White 67.5cm x 2m 346-8075","D-C-Fix","67.5cm x 2m","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309610","D-C-Fix Original Deco Self-Adhesive Film Glossy Black 67.5cm x 2m 346-8348","D-C-Fix","267.5cm x 2m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309611","D-C-Fix Original Deco Self-Adhesive Film Rustic Pine Effect 67.5cm x 2m 346-8015","D-C-Fix","67.5cm x 2m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309612","D-C-Fix Original Deco Self-Adhesive Film Dark Walnut 7.5cm x 2m 346-8072","D-C-Fix","67.5cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309616","D-C-Fix Original Deco Self-Adhesive Film White Wood Effect 67.5cm x 2m 346-8026","D-C-Fix","67.5cm x 2m","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309617","D-C-Fix Original Deco Self-Adhesive Film Tyrol Beech Effect 67.5cm x 2m 346-8295","D-C-Fix","67.5cm x 2m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309618","D-C-Fix Original Deco Self-Adhesive Film Light OakEffect 67.5cm x 2m 346-8017","D-C-Fix","67.5cm x 2m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309619","D-C-Fix Original Deco Self-Adhesive Film JapaneseElm Effect 67.5cm x 2m 346-8015","D-C-Fix","67.5cm x 2m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309620","D-C-Fix Original Deco Self-Adhesive Film Beech Effect 67.5cm x 2m 346-8056","D-C-Fix","67.5cm x 2m","Wood","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309622","D-C-Fix Original Deco Self-Adhesive Film Marmi White 67.5cm x 2m 346-8031","D-C-Fix","67.5cm x 2m","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309623","D-C-Fix Original Marmi Deco Self-Adhesive Film Black 67.5cm x 2m 346-8027","D-C-Fix","67.5cm x 2m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309624","D-C-Fix Original Marmi Deco Self-Adhesive Film Grey 67.5cm x 2m 346-8306","D-C-Fix","67.5cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","309625","D-C-Fix Original Cortes Deco Self-Adhesive FilmGrey 67.5cm x 2m 346-8030","D-C-Fix","67.5cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","319256","D-C-Fix Original Deco Self-Adhesive Film Flowers45cm x 2m 346-0193","D-C-Fix","45cm x 2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","320196","D-C-Fix Original Deco Self-Adhesive Film Minster45cm x 2m 346-0616","D-C-Fix","45cm x 2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","321274","D-C-Fix Original Deco Self-Adhesive Film AvellinoBeton 45cm x 2m 346-0583","D-C-Fix","45cm x 2m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","321275","D-C-Fix Original Deco Self-Adhesive Film Blackwood67.5cmx 2m346-8007","D-C-Fix","67.5cm x 2m","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","324758","D-C-Fix Original Deco Self-Adhesive Film Glossy Red 67.5cm x 2m 436-8345","D-C-Fix","67.5cm x 2m","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"KIT","FAB","439748","D-C-Fix Original Deco Self-Adhesive Film Matt Grey45cm x 2m 346-0636","D-C-Fix","45cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439749","D-C-Fix Original Deco Self-Adhesive Film Stars Grey 45cm x 2m 346-0653","D-C-Fix","45cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439751","D-C-Fix Original Deco Self-Adhesive Film Butterflies 45cm x 2m 346-0377","D-C-Fix","45cm x 2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439752","D-C-Fix Original Deco Self-Adhesive FilmPolka Red 45cm x 2m 346-0627","D-C-Fix","45cm x 2m","Red","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439753","D-C-Fix Original Deco Self-Adhesive Film Polka Mint 45cm x 2m 346-0648","D-C-Fix","45cm x 2m","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439754","D-C-Fix Original Deco Self-Adhesive Film Tulia45cm x 2m 346-0647","D-C-Fix","45cm x 2m","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439756","D-C-Fix Original Deco Self-Adhesive Film Brick45cm x 2m 346-0221","D-C-Fix","45cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439757","D-C-Fix Original Deco Self-Adhesive Film SanremoSand 45cm x 2m 346-0646","D-C-Fix","45cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439758","D-C-Fix Original Deco Self-Adhesive Film Pearl Grey 45cm x 2m 346-0587","D-C-Fix","45cm x 2m","Grey","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439759","D-C-Fix Original Deco Self-Adhesive Film Static Cling Candice 67.5cm x 1.5m 338-8037","D-C-Fix","67.5cm x 1.5m",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","FAB","439760","D-C-Fix Original Deco Self-Adhesive Film Slate Grey 67.5cm x 2m 346-8092","D-C-Fix","67.5cm x 2.0m",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","FAB","439761","D-C-Fix Original Deco Self-Adhesive Film Pino Aurelio 67.5cm x 2m 346-8138","D-C-Fix","67.5cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439762","D-C-Fix Original Deco Self-Adhesive Film SanremoOak 67.5cm x 2m 346-8104","D-C-Fix","67.5cm x 2m","Brown","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439763","D-C-Fix Original Deco Self-Adhesive Film Rio Ocean67.5cm x 2m 346-8131","D-C-Fix","67.5cm x 2m","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439765","D-C-Fix Original Deco Self-Adhesive Film Chequerplate 45cm x 1.5m 340-0060","D-C-Fix","45cm x 1.5m","Metal","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"KIT","FAB","439766","D-C-Fix Application Kit 399-6016","D-C-Fix","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"KIT","FIL","284142","Aqua Optima Cartridges 3pk","Aqua Optima","3 Pack","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"KIT","FIL","196657","Wilko Universal Water Filter Cartridges 3pk","Wilko","3 Pack","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"KIT","FIL","238284","Wilko Filter Jug Capacity 2.4L","Wilko","2.4L","Clear","1",NA,NA,NA,NA,"2.4L",NA,NA,NA,1
"KIT","FIL","301859","Wilko Aqua Advanced Filter Jug 1.5L","Wilko","1.5L","Clear","1",NA,NA,NA,NA,"1.5L",NA,NA,NA,1
"KIT","FIL","301907","Wilko Aqua Advanced Water Filter Cartridge 30 Days","Wilko","1 Pack","Clear","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"KIT","FIL","302071","Wilko Aqua Advanced Water Filter Cartridges 30Days 3 Pack","Wilko","3 Pack","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"KIT","FIL","3176840","Wilko Universal Water Filter Cartridge","Wilko","1 Pack","White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
