"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Assembly","DQ Score"
"TOI","MAY","450689","Maybelline Fit Me Matte Poreless Foundation 250Sun Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450690","Maybelline Fit Me Matte Poreless Foundation 350Caramel","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450691","Maybelline Fit Me Matte Poreless Foundation 128Warm Nude","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450692","Maybelline Fit Me Matte Poreless Foundation 100Warm Ivory","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450693","Maybelline Fit Me Matte Poreless Foundation 102Fair Ivory","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450694","Maybelline Fit Me Matte Poreless Foundation 122Cream Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450696","Maybelline Fit Me Matte Poreless Foundation 365Espresso","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450697","Maybelline Fit Me Matte Poreless Foundation 352Truffle","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450698","Maybelline Fit Me Matte Poreless Foundation 355Pecan","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450700","Maybelline Dream Satin Liquid Foundation 43 Buff30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450701","Maybelline Dream Satin Liquid Foundation 51Caramel Beige 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450702","Maybelline Dream Satin Liquid Foundation 62Sandal Wood 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450703","Maybelline Dream Satin Liquid Foundation 54Toffee 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450704","Maybelline Master Camo Color Correcting ConcealerKit Light","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450705","Maybelline Master Camo Color Correcting ConcealerKit Medium","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450706","Maybelline Dream Brightening Concealer 40 Medium","Maybelline","34ml",NA,"1",NA,0.88
"TOI","MAY","450707","Maybelline Dream Brightening Concealer 10 Fair","Maybelline","34ml",NA,"1",NA,0.93
"TOI","MAY","450708","Maybelline Dream Brightening Concealer 20 Light","Maybelline","34ml",NA,"1",NA,0.93
"TOI","MAY","450709","Maybelline Dream Brightening Concealer 50 MediumDeep","Maybelline","34ml",NA,"1",NA,0.93
"TOI","MAY","450710","Maybelline Dream Brightening Concealer 01Universal","Maybelline","34ml",NA,"1",NA,0.93
"TOI","MAY","450711","Maybelline SuperStay 24hr Primer 20ml","Maybelline",NA,NA,NA,NA,0.95
"TOI","MAY","450712","Maybelline Color Sensational Creamy MatteLipstick 981 Rebel Nude","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450714","Maybelline Color Sensational Creamy MatteLipstick 987 Smoky Rose","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450715","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 573 Eternal Cherry","Maybelline","38ml",NA,"1",NA,0.93
"TOI","MAY","450718","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 363 All Day Plum","Maybelline","38ml",NA,"1",NA,0.93
"TOI","MAY","450719","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick Non-Stop Orange","Maybelline","38ml",NA,"1",NA,0.93
"TOI","MAY","450720","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 553 Steady Red-y","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450721","Maybelline Color Sensational Shaping Lip Liner 10Nude Whisper","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450722","Maybelline Color Sensational Shaping Lip Liner 50Dusty Rose","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450723","Maybelline Color Sensational Shaping Lip Liner 60Palest Pink","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450724","Maybelline Color Sensational Shaping Lip Liner 90Brick Red","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450725","Maybelline Color Sensational Shaping Lip Liner110 Rich Wine","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450726","Maybelline Color Sensational Shaping Lip Liner120 Clear","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450729","Maybelline Baby Lips Color Crayon 5 Candy Red","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450730","Maybelline Baby Lips Color Crayon 10 SugaryOrange","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450731","Maybelline Baby Lips Color Crayon 15 StrawberryPop","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450732","Maybelline Baby Lips Color Crayon 20 Pink Crush","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450733","Maybelline Baby Lips Color Crayon 25 PlayfulPurple","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450734","Maybelline Baby Lips Color Crayon 30 CreamyCaramel","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450735","Maybelline SuperStay 7 Days Super Impact NailPolish 886 24/7 Fuchsia","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450736","Maybelline SuperStay 7 Days Super Impact NailPolish 887 All Day Plum","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450737","Maybelline SuperStay 7 Days Super Impact NailPolish 885 Pink Goes On","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450738","Maybelline SuperStay 7 Days Super Impact NailPolish 884 Non-Stop Orange","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","450739","Maybelline Color Sensational Creamy MatteLipstick 988 Brown Sugar","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","452416","Maybelline Dream Sun Bronzing Powder 01 Blonde","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","452417","Maybelline Dream Sun Bronzing Powder 02 Brunette","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","452889","Maybelline Baby Lips SPF20 Lip Protection BalmMint Fresh","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456497","Maybelline Baby Lips Peach Kiss","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456498","Maybelline Volum' Express Lash SensationalMascara Richest Black","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456502","Maybelline Fit Me Matte Poreless Porcelain 110","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456681","Maybelline The Falsies Push Up Angel WaterproofMascara Black","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456682","Maybelline Volum' Express Colossal Big ShotMascara Black","Maybelline",NA,NA,"1",NA,0.81
"TOI","MAY","456683","Maybelline Volum' Express Colossal Big ShotWaterproof Black Mascara","Maybelline",NA,NA,"1",NA,0.81
"TOI","MAY","456684","Maybelline SuperStay Protecting Base Coat NailPolish","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456685","Maybelline SuperStay 7 Days City Nudes NailPolish 892 Dusted Pearl","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456686","Maybelline Master Ink Matte Liquid Eyeliner Black","Maybelline",NA,NA,"1",NA,0.81
"TOI","MAY","456687","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 64 Unreal","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456688","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 66 Too Cute","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456689","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 60 Tease","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456690","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 76 Obsessed","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456691","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 82 Slay It","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456692","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 72 Classic","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456693","Maybelline Eraser Eye Concealer Honey","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456694","Maybelline Master Strobing Liquid IlluminatingHighlighter Light Iridescent","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456695","Maybelline Master Strobing Liquid IlluminatingHighlighter Medium Nude Glow","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456696","Maybelline Fit Me Matte Poreless Face Powder 350Caramel","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456697","Maybelline Fit Me Matte Poreless Face Powder 220Natural Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456698","Maybelline Fit Me Matte Poreless Face Powder 128Natural Ivory","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456699","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 70 So Hot","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456702","Maybelline Dream Matte Mousse Foundation 051Caramel Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456703","Maybelline Dream Cushion Liquid Foundation 60Caramel 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456704","Maybelline Dream Cushion Liquid Foundation 01Natural Ivory 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456705","Maybelline Dream Cushion Liquid Foundation 10Ivory 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456706","Maybelline Dream Cushion Liquid Foundation 21Nude 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456707","Maybelline Dream Cushion Liquid Foundation 30Sand 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456708","Maybelline Dream Cushion Liquid Foundation 40Fawn 30ml","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456710","Maybelline SuperStay Quick Dry Top Coat NailPolish","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456711","Maybelline SuperStay 7 Days City Nudes NailPolish 889 Dark Roast","Maybelline",NA,NA,"1",NA,0.86
"TOI","MAY","456712","Maybelline Eraser Eye Concealer Neutralizer","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456713","Maybelline Eraser Eye Concealer Brightener","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456714","Maybelline Fit Me Matte Poreless Face Powder 250Sun Beige","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456715","Maybelline Fit Me Matte Poreless Face Powder 090Translucent","Maybelline",NA,NA,NA,NA,1
"TOI","MAY","456716","Maybelline Master Fix Face Powder 01 Translucent","Maybelline",NA,NA,NA,NA,1
"TOI","MON","131821","Montagne Jeunesse Dead Sea Mud Pack 20ml","Montagne Jeunesse","20g",NA,NA,NA,0.9125
"TOI","MON","144081","Montagne Jeunesse Red Hot Earth Sauna Masque 15ml","Montagne Jeunesse","15g",NA,NA,NA,0.9125
"TOI","MON","165766","Montagne Jeunesse Cucumber Peel Off Masque 10ml","Montagne Jeunesse","10ml",NA,NA,NA,0.9125
"TOI","MON","222498","Strawberry Souffle Face Mask","Montagne Jeunesse",NA,NA,NA,NA,0.775
"TOI","MON","222501","Montagne Jeunesse Green Tea Peel Off Masque","Montagne Jeunesse",NA,NA,NA,NA,0.825
"TOI","MON","247185","Montagne Jeunesse Natural Tea Tree Blemish Dots","Montagne Jeunesse",NA,NA,NA,NA,0.825
"TOI","MON","269399","Montagne Jeunesse Passion Peel Off Face Mask","Montagne Jeunesse","10ml",NA,NA,NA,0.9125
"TOI","MON","269403","Montagne Jeunesse Blemish Mud Mask","Montagne Jeunesse","20g",NA,NA,NA,0.9125
"TOI","MON","320252","Montagne Jeunesse Creamy Coconut Face Mask","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","MON","320329","Montagne Jeunesse Manuka Honey Face Mask","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","MON","403074","Montagne Jeunesse Black Seaweed Peel Off FaceMasque","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","MON","427749","Montagne Jeunesse Tea Tree Peal Off Masque","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","MON","449527","7th Heaven Charcoal Mud Masque","Montagne Jeunesse","15ml",NA,"1",NA,0.95
"TOI","MON","449528","7th Heaven Argan Oil Rescue Hair Masque","Montagne Jeunesse","25ml",NA,"1",NA,0.95
"TOI","MON","457203","Montagne Jeunesse 7th Heaven Avocado Oil MudMasque","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","MON","457204","Montagne Jeunesse 7th Heaven Dead Sea Peel OffMasque","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","MON","457205","Montagne Jeunesse 7th Heaven Exfoliator andMasque","Montagne Jeunesse",NA,NA,"1",NA,0.9125
"TOI","RIM","267700","Rimmel Extra Super Lash Mascara Black","Rimmel","8ml","Black","1",NA,1
"TOI","RIM","268405","Rimmel Extra Super Lash Mascara Brown Black","Rimmel","8ml","Brown","1",NA,1
"TOI","RIM","268426","Rimmel 100% Waterproof Mascara Black","Rimmel","8ml","Black","1",NA,1
"TOI","RIM","269130","Rimmel 100 Percent Waterproof Mascara Brown","Rimmel","8ml","Brown","1",NA,1
"TOI","RIM","270357","Rimmel Lipstick Lock","Rimmel","4g","Clear",NA,NA,0.93
"TOI","RIM","270411","Rimmel Exaggerate Lipliner Addiction","Rimmel","2.5ml","Red",NA,NA,0.93
"TOI","RIM","270414","Rimmel Exaggerate Lipliner East End Snob","Rimmel","2.5ml","Pink",NA,NA,0.93
"TOI","RIM","270419","Rimmel 1000 Kisses Lip Liner Spice","Rimmel","1.2g","Orange",NA,NA,0.93
"TOI","RIM","270421","Rimmel 1000 Kisses LipLiner Capuccino","Rimmel","1.2g","Brown","1",NA,1
"TOI","RIM","270423","Rimmel 1000 Kisses Lipliner Black Tulip Red","Rimmel","1.2g","Black",NA,NA,0.93
"TOI","RIM","270454","Rimmel Hide The Blemish Concealer Ivory","Rimmel","4.5g","Cream",NA,NA,0.93
"TOI","RIM","270456","Rimmel Hide The Blemish Concealer Natural Beige","Rimmel","4.5g","Brown",NA,NA,0.93
"TOI","RIM","270457","Rimmel Hide The Blemish Concealer Soft Honey","Rimmel","4.5g","Brown",NA,NA,0.93
"TOI","RIM","270488","Rimmel Professional Eyebrow Pencil Dark Brown","Rimmel","1.4g","Brown","1",NA,1
"TOI","RIM","270489","Rimmel Professional Eyebrow Pencil Hazel","Rimmel","1.4g","Brown",NA,NA,0.93
"TOI","RIM","270490","Rimmel Professional Eyebrow Pencil Black/Brown","Rimmel","1.4g","Black","1",NA,1
"TOI","RIM","270491","Rimmel Soft Kohl Pencil Pure White","Rimmel","1.2g","White",NA,NA,0.93
"TOI","RIM","270493","Rimmel Soft Kohl Eye Pencil Sable Brown","Rimmel","1.2g","Brown","1",NA,1
"TOI","RIM","270494","Rimmel Soft Kohl Eye Pencil Denim Blue","Rimmel","1.2g","Blue",NA,NA,0.93
"TOI","RIM","270495","Rimmel Soft Kohl Eye Pencil Jungle Green","Rimmel","1.2g","Green","1",NA,1
"TOI","RIM","270496","Rimmel Soft Kohl Eye Pencil Jet Black","Rimmel","1.2g","Black","1",NA,1
"TOI","RIM","270497","Rimmel Soft Kohl Eye Pencil Stormy Grey","Rimmel","1.2g","Grey","1",NA,1
"TOI","RIM","270698","Rimmel Exaggerate Liquid Eyeliner Black","Rimmel","2.5ml","Black",NA,NA,0.93
"TOI","RIM","280948","Rimmel Exaggerate Eye Definer Noir Waterproof","Rimmel",".28g","Black","1",NA,1
"TOI","RIM","280965","Rimmel Clear Complex Powder Transparent","Rimmel","16g","Clear","1",NA,1
"TOI","RIM","280967","Rimmel Natural Bronzer Sun Bronze","Rimmel","14g","Brown","1",NA,1
"TOI","RIM","280969","Rimmel Natural Bronzer Sun Glow","Rimmel","14g","Brown","1",NA,1
"TOI","RIM","284314","Rimmel Stay Matte Powder Warm Beige","Rimmel","14g","Cream",NA,NA,0.93
"TOI","RIM","284315","Rimmel Stay Matte Powder Peach Glow","Rimmel","14g","Brown","1",NA,1
"TOI","RIM","284318","Rimmel Stay Matte Powder Silky Beige","Rimmel","14g","Brown","1",NA,1
"TOI","RIM","284319","Rimmel Stay Matte Powder Transparent","Rimmel","14g","Clear",NA,NA,0.93
"TOI","RIM","284331","Rimmel Volume Flash x10 Mascara Black Extreme","Rimmel","8ml","Black",NA,NA,0.93
"TOI","RIM","284416","Rimmel Volume Flash x10 Mascara Black","Rimmel","8ml","Black","1",NA,1
"TOI","RIM","291098","Rimmel Match Perfect Concealer Classic Beige","Rimmel","15ml","Brown","1",NA,1
"TOI","RIM","291099","Rimmel Match Perfect Concealer Soft Beige","Rimmel","15ml","Cream","1",NA,1
"TOI","RIM","291100","Rimmel Match Perfect Concealer Ivory","Rimmel","15ml","Cream","1",NA,1
"TOI","RIM","295115","Rimmel Lasting Finish Lipstick Pink Blush","Rimmel","4g","Pink",NA,NA,0.93
"TOI","RIM","295117","Rimmel Lasting Finish Lipstick Drop of Sherry","Rimmel","4g","Red","1",NA,1
"TOI","RIM","295118","Rimmel Lasting Finish Lipstick Heather Shim","Rimmel","4g","Purple","1",NA,1
"TOI","RIM","295120","Rimmel Lasting Finish Lipstick Asia","Rimmel","4g","Brown","1",NA,1
"TOI","RIM","295121","Rimmel Lasting Finish Lipstick Amethyst","Rimmel","4g","Purple","1",NA,1
"TOI","RIM","295127","Rimmel Lasting Finish Lipstick Sugar Plum","Rimmel","4g","Purple","1",NA,1
"TOI","RIM","295129","Rimmel Lasting Finish Lipstick Nude Pink","Rimmel","4g","Pink","1",NA,1
"TOI","RIM","295130","Rimmel Lasting Finish Lipstick Coral in Gold","Rimmel","4g","Orange","1",NA,1
"TOI","RIM","295131","Rimmel Lasting Finish Lipstick Birthday Suit","Rimmel","4g","Cream","1",NA,1
"TOI","RIM","295132","Rimmel Lasting Finish Lipstick Coffee","Rimmel","4g","Brown","1",NA,1
"TOI","RIM","301337","Rimmel Lasting Finish Foundation True Nude","Rimmel","30ml","Brown",NA,NA,0.93
"TOI","RIM","301338","Rimmel Lasting Finish Foundation Ivory","Rimmel","30ml","Cream",NA,NA,0.93
"TOI","RIM","301339","Rimmel Lasting Finish Foundation Soft Beige","Rimmel","30ml","Cream","1",NA,1
"TOI","RIM","301340","Rimmel Lasting Finish Foundation Classic Beige","Rimmel","30ml","Brown",NA,NA,0.93
"TOI","RIM","301341","Rimmel Lasting Finish Foundation Natural Beige","Rimmel","30ml","Brown",NA,NA,0.93
"TOI","RIM","306679","Rimmel Day 2 Night Mascara Black","Rimmel","7ml","Black",NA,NA,0.93
"TOI","RIM","312583","Rimmel Kate Lasting Finish Lipstick 001","Rimmel","4g","Red","1",NA,1
"TOI","RIM","312584","Rimmel Kate Lasting Finish Lipstick 005","Rimmel","4g","Pink","1",NA,1
"TOI","RIM","316841","Rimmel Fix and Perfect Primer","Rimmel","30ml",NA,"1",NA,0.93
"TOI","RIM","318720","Rimmel Wake me up Foundation Ivory","Rimmel","30ml","Cream","1",NA,1
"TOI","RIM","318721","Rimmel Wake Me Up Foundation True Ivory","Rimmel","30ml","Brown","1",NA,1
"TOI","RIM","318722","Rimmel Wake me up Foundation Soft Beige","Rimmel","30ml","Cream","1",NA,1
"TOI","RIM","325936","Rimmel Precious Stones Nail Polish Diamond Dust","Rimmel","8ml","Silver","1",NA,1
"TOI","RIM","325942","Rimmel Kate Matte Lipstick 110","Rimmel","4g","Pink",NA,NA,0.93
"TOI","RIM","325944","Rimmel Mono Blush Live Pink","Rimmel","5g","Pink","1",NA,1
"TOI","RIM","325946","Rimmel Mono Blush Pink Rose","Rimmel","5g","Pink","1",NA,1
"TOI","RIM","332756","Rimmel Scandal Eyes Eyeshadow Black Mail","Rimmel","3.25g","Black","1",NA,1
"TOI","RIM","332759","Rimmel Scandal Eyes Eyeshadow Bad Bronze","Rimmel","3.25g","Metal","1",NA,1
"TOI","RIM","332782","Rimmel Exaggerate Liquid Liner Black Waterproof","Rimmel","12ml","Black","1",NA,1
"TOI","RIM","333668","Rimmel Endless Accelerator Mascara Black","Rimmel","12ml","Black","1",NA,1
"TOI","RIM","333669","Rimmel Match Perfect Loose Powder","Rimmel","10g",NA,"1",NA,0.93
"TOI","RIM","334876","Rimmel Ultra Shine Top Coat","Rimmel","12ml","Clear","1",NA,1
"TOI","RIM","338628","Rimmel Nail Nurse Strong Base Coat","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339904","Rimmel Moisture Lipstick As you want","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","339905","Rimmel Moisture Lipstick In Love Ginger","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339906","Rimmel Moisture Lipstick Amethyst","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339907","Rimmel Moisture Lipstick Heather Shimmer","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339908","Rimmel Moisture Lipstick Latino","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339909","Rimmel Moisture Lipstick MayFair Red","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339910","Rimmel HD Eyeshadow Golden Eye","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","339915","Rimmel HD Eyeshadow Bixton Brown","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","340164","Rimmel Stay Matte Found True Ivory","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","340235","Rimmel Stay Matte Foundation Soft Beige","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","340237","Rimmel Stay Matte Found Ivory","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","340238","Rimmel Stay Matte Foundation Classic Beige","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","340246","Rimmel Moisture Lipstick Vintage Pink","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","340305","Rimmel Scandal Eyes Shadow Bulletproof","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","340896","Rimmel Kate Lasting Finish Lipstick 03","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","340898","Rimmel Kate Matte Lipstick 101","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","340904","Rimmel Wake me up Foundation Classic Beige","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","346583","Rimmel Pallette Eyeshadow Foggy Grey","Rimmel",NA,"Grey","1",NA,0.93
"TOI","RIM","346584","Rimmel Pallette Eyeshadow Pinkadilly","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","346603","Rimmel Moisture Renew Lip Liner Red Diva","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","346604","Rimmel Moisture Renew Lip Liner Fancy","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","346620","Rimmel Nail Polish Nurse 5 in 1","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","346624","Rimmel Stay Matte Found Light Porcelain","Rimmel",NA,NA,NA,NA,1
"TOI","RIM","351164","Rimmel Scandal Eyes Shadow Bluffing","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","351165","Rimmel Scandal Eyes Shadow Bootleg Brown","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","351514","Rimmel Gel Eyeliner Black","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","400614","Rimmel Wonder'Full Mascara","Rimmel","11ml","Black","1",NA,1
"TOI","RIM","403202","Rimmel Wake me up Foundation Porcelain","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","403215","Rimmel Scandal Eyes Shadow Stick Blue","Rimmel",NA,"Blue","1",NA,0.93
"TOI","RIM","403229","Rimmel Moisture Renew Lip Liner Clear","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","403232","Rimmel Lasting Finish Lipstick","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","403236","Rimmel Lasting Finish 25 Hours Foundation TrueIvory","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","409079","Rimmel Provocalips Lipstick Skinny Dipping","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","409080","Rimmel Provocalips Lipstick Kiss Me You Fool","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","409081","Rimmel Provocalips Lipstick Little Minx","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","409082","Rimmel Provocalips Lipstick Make your Move","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","409084","Rimmel Wonderfull MascaraExtreme Black","Rimmel",NA,"Black","1",NA,0.93
"TOI","RIM","413380","Rimmel Lasting Finish Primer Clear 30ml","Rimmel","30ml",NA,"1",NA,0.93
"TOI","RIM","413383","Rimmel Scandaleyes Xxtreme Mascara Black","Rimmel",NA,"Black","1",NA,0.93
"TOI","RIM","417209","Rimmel Kate Collection Lipstick Rosetto","Rimmel",NA,"Orange","1",NA,0.93
"TOI","RIM","417213","Rimmel Oh My Gloss Lipgloss Snog","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","417215","Rimmel Oh My Gloss Lipgloss My Eternity","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417216","Rimmel Oh My Gloss Lipgloss Rebel Red","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417217","Rimmel Oh My Gloss Lipgloss Crystal Clear","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417219","Rimmel Oh My Gloss Lipgloss Purr Glossy","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","417220","Rimmel Oh My Gloss Lipgloss Glossaholic","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","417221","Rimmel Oh My Gloss Lipgloss Ooh La La","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417222","Rimmel Oh My Gloss Lipgloss Go Gloss Or Go Home","Rimmel",NA,"Orange","1",NA,0.93
"TOI","RIM","417227","Rimmel 60 Seconds Supershine Nail Polish Clear 740","Rimmel",NA,NA,"1",NA,0.86
"TOI","RIM","417228","Rimmel 60 Seconds Supershine Nail Polish Ethereal","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","417229","Rimmel 60 Seconds Supershine Nail Polish HotTropicana 407","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","417230","Rimmel 60 Seconds Super Shine Nail Polish RapidRuby 320","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417231","Rimmel 60 Seconds Super Shine Nail Polish BlackCherries 345","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417232","Rimmel 60 Seconds Super Shine Nail Polish ChinUp 452","Rimmel",NA,"Yellow","1",NA,0.93
"TOI","RIM","417233","Rimmel 60 Seconds Super Shine Nail Polish DannyBoy Blue 828","Rimmel",NA,"Blue","1",NA,0.93
"TOI","RIM","417234","Rimmel 60 Seconds Super Shine Nail Polish DoubleDecker Red 310","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417235","Rimmel 60 Seconds Super Shine Nail Polish CaramelCupcake 500","Rimmel",NA,"Brown","1",NA,0.93
"TOI","RIM","417236","Rimmel 60 Seconds Super Shine Nail Polish PillowTalk 853","Rimmel",NA,"Blue","1",NA,0.93
"TOI","RIM","417237","Rimmel 60 Seconds Super Shine Nail Polish RosePink Libertine 405","Rimmel",NA,"Pink","1",NA,0.93
"TOI","RIM","417238","Rimmel 60 Seconds Super Shine Nail Polish SilverBullet 730","Rimmel",NA,"Silver","1",NA,0.93
"TOI","RIM","417239","Rimmel 60 Seconds Super Shine Nail Polish InstyleCoral 415","Rimmel",NA,"Orange","1",NA,0.93
"TOI","RIM","417240","Rimmel 60 Seconds Super Shine Nail PolishCoralicious 430","Rimmel",NA,"Red","1",NA,0.93
"TOI","RIM","417242","Rimmel 60 Seconds Super Shine Nail Polish LoseYour Lingerie 203","Rimmel",NA,"Pink","1",NA,0.93
